機構名稱,縣市,縣市代碼,行政區,行政區代碼,地址全址,經度,緯度,特約服務項目,機構電話,電子郵件,機構負責人姓名,最後異動時間
安安物理治療所,臺北市,63000,士林區,63000110,臺北市士林區重慶北路四段136號1樓,121.5124817,25.08338928,專業照護服務(CC01),02-29161003,annysknt@gmail.com,簡淑霞,20240306 15:55:31
寶珠職能治療所,臺北市,63000,大安區,63000030,臺北市大安區通化街140巷17號2樓,121.5532761,25.02911949,專業照護服務(CC01),02-27329012,Baozhu5880@gmail.com,柯維喬,20240306 16:15:23
(桃園特約)鐵牛居家職能治療所,新北市,65000,三峽區,65000090,新北市三峽區中山路127號11樓之5,121.3653564,24.93592453,專業照護服務(CC01),912465002,5201314168@yahoo.com.tw,姚柔羽,20240306 16:20:19
純馨居家物理治療所,新北市,65000,三峽區,65000090,新北市三峽區學勤路182-6號6樓,121.3767548,24.94621468,專業照護服務(CC01),02-86725927,lovebaby2245@gmail.com,鄭家晴,20240306 16:26:04
碧華居家職能治療所,新北市,65000,三重區,65000020,新北市三重區富華街98號,121.4912338,25.08367348,專業照護服務(CC01),0905-395-539,bihuaotclinic@gmail.com,廖皇閔,20240306 16:30:53
長耘股份有限公司附設新北市私立協樂居家長照機構,新北市,65000,新莊區,65000050,新北市新莊區思源路601號13樓A7,121.4595718,25.0602169,居家服務,911102728,hs@happysynergy.com.tw,戴雋財,20240402 09:34:25
長耘股份有限公司附設新北市私立協樂居家長照機構,新北市,65000,新莊區,65000050,新北市新莊區思源路601號13樓A7,121.4595718,25.0602169,喘息服務,911102728,hs@happysynergy.com.tw,戴雋財,20240402 09:34:25
躍旭居家物理治療所,新北市,65000,三芝區,65000210,新北市三芝區淡金路二段67號4樓之1,121.5042267,25.26010704,專業照護服務,958259580,yxlc2024@gmail.com,林育名,20240311 13:54:14
財團法人高雄市私立聖和社會福利慈善事業基金會附設臺北市私立小彎社區長照機構,臺北市,63000,南港區,63000090,臺北市南港區向陽路248號1樓,121.5934143,25.05721855,小規模多機能服務,02-27836609,yi89313@yahoo.com.tw,林文雄,20240314 15:12:40
花甲樂股份有限公司附設臺北市私立文山花甲樂社區長照機構,臺北市,63000,文山區,63000080,臺北市文山區景興路222號1樓,121.5432816,24.9910984,喘息服務,29302806,huajiale2022@gmail.com,唐于婷,20240315 11:59:56
社團法人台灣微光行動協會(基隆市),新北市,65000,新店區,65000060,新北市新店區文化路80巷11號,121.4971466,24.94698524,交通接送服務,02-29127989,allenwu@bethelight.org.tw,李嘉峰,20240318 09:28:02
善誠健康事業股份有限公司附設新北市私立永和善誠社區長照機構,新北市,65000,永和區,65000040,新北市永和區保安里中山路一段220號3樓,121.5082245,25.00829887,日間照顧服務,02-22310116,alicia.hung@suncherish.com.tw,林仁德,20240320 14:48:29
善誠健康事業股份有限公司附設新北市私立永和善誠社區長照機構,新北市,65000,永和區,65000040,新北市永和區保安里中山路一段220號3樓,121.5082245,25.00829887,喘息服務,02-22310116,alicia.hung@suncherish.com.tw,林仁德,20240320 14:48:57
佛教慈濟醫療財團法人附設台北慈濟居家護理所,新北市,65000,新店區,65000060,新北市新店區明德里建國路289號4樓,121.5370331,24.98589706,居家失能個案家庭醫師照護服務,02-66289779,maggie16471@tzuchi.com.tw,王蘭英,20240320 15:57:33
沛熙居家護理所,新北市,65000,汐止區,65000110,新北市汐止區新台五路一段95號16樓之1(R3室),121.6479645,25.06162071,專業照護服務,0986-125697,peiyi1121106@gmail.com,陳沛希,20240325 10:08:23
台灣基督長老教會馬偕醫療財團法人附設馬偕居家護理所,臺北市,63000,中山區,63000040,臺北市中山區健民中山北路二段96巷9號,121.5222244,25.05989075,居家失能個案家庭醫師照護服務,02-25433535#3450,a3547@mmh.org.tw,吳宜庭,20240326 14:33:25
品佳居家有限公司附設新北市私立品佳居家長照機構,新北市,65000,淡水區,65000100,新北市淡水區民權路111號3樓B06室,121.4602661,25.13746262,居家服務,978907689,huang.cleo@gmail.com,黃怡仁,20240327 16:05:27
品佳居家有限公司附設新北市私立品佳居家長照機構,新北市,65000,淡水區,65000100,新北市淡水區民權路111號3樓B06室,121.4602661,25.13746262,喘息服務,978907689,huang.cleo@gmail.com,黃怡仁,20240327 16:05:53
寶珠職能治療所,臺北市,63000,大安區,63000030,臺北市大安區通化街140巷17號2樓,121.5532761,25.02911949,專業照護服務,02-27329012,Baozhu5880@gmail.com,柯維喬,20240328 09:12:39
尚好物理治療所,臺北市,63000,士林區,63000110,臺北市士林區重慶北路四段250號3樓,121.5113602,25.08666611,專業照護服務,2816-4533#325,gn01710202@gmail.com,周祺鈞,20240401 14:17:42
安德利互聯網股份有限公司附設臺北市私立安德利居家長照機構,臺北市,63000,中山區,63000040,臺北市中山區復華里長春路410號10樓之1,121.5437469,25.05447388,喘息服務,02-2511-9069,Anderly0101@gmail.com,李盛豊,20240403 09:19:06
詮順居家長照有限公司附設臺北市私立詮順居家長照機構,臺北市,63000,中山區,63000040,臺北市中山區力行里復興北路62號2樓之2,121.5427704,25.0483799,喘息服務,02-2773-0398,welldone82941629@gmail.com,林倖如,20240403 09:23:32
明倉健康事業股份有限公司附設新北市私立恩倉居家長照機構,新北市,65000,林口區,65000170,新北市林口區湖南里仁愛路二段502號13樓之3(1306D室),121.3754349,25.0764637,居家服務,935304859,encangcare@gmail.com,黃周月桂,20240403 14:02:55
明倉健康事業股份有限公司附設新北市私立恩倉居家長照機構,新北市,65000,林口區,65000170,新北市林口區湖南里仁愛路二段502號13樓之3(1306D室),121.3754349,25.0764637,喘息服務,935304859,encangcare@gmail.com,黃周月桂,20240403 14:03:30
泉益居家有限公司附設新北市私立鑫益居家長照機構,新北市,65000,土城區,65000130,新北市土城區清水路47之1號1樓,121.4552155,24.98099709,居家服務,917738763,shinyi11210@gmail.com,詹弘毅,20240403 14:12:59
泉益居家有限公司附設新北市私立鑫益居家長照機構,新北市,65000,土城區,65000130,新北市土城區清水路47之1號1樓,121.4552155,24.98099709,喘息服務,917738763,shinyi11210@gmail.com,詹弘毅,20240403 14:13:29
新北市私立秝達居家長照機構,新北市,65000,板橋區,65000010,新北市板橋區新海路330號2樓,121.4604645,25.02408981,專業照護服務,909040908,ball658@yahoo.com.tw,郭宜錚,20240403 14:28:41
適群健康事業有限公司附設臺北市私立頤家社區長照機構,臺北市,63000,大安區,63000030,臺北市大安區和安里信義路三段147巷17弄5號1樓,121.5426941,25.03570366,日間照顧服務,(02)27063700,ejiadaycare@gmail.com,宋偉豪,20240408 18:17:00
新北市私立佳和護理之家,新北市,65000,板橋區,65000010,新北市板橋區江寧路3段29號2樓,121.4710922,25.03173065,喘息服務,22552648,tseng6894@gmail.com,曾榆茜,20240410 13:57:06
社團法人台灣樂康協會,臺北市,63000,松山區,63000010,臺北市松山區三民路113巷12號6樓,121.5624313,25.05805969,交通接送服務,02-77230088,laughflower@gmail.com,陳淑貞,20240411 15:28:24
百恩居家長照有限公司附設新北市私立百恩居家長照機構,新北市,65000,汐止區,65000110,新北市汐止區建成路59巷89號1樓,121.6606064,25.07198715,居家服務,919988079,biowon5989@gmail.com,吳秀梅,20240411 15:29:54
百恩居家長照有限公司附設新北市私立百恩居家長照機構,新北市,65000,汐止區,65000110,新北市汐止區建成路59巷89號1樓,121.6606064,25.07198715,喘息服務,919988079,biowon5989@gmail.com,吳秀梅,20240411 15:30:25
新北市三峽區老人會(秀川站)(社照C),新北市,65000,三峽區,65000090,新北市三峽區秀川里忠孝街25之5號1樓、2樓,121.37117,24.93427277,巷弄長照站,986198672,a0901315119@gmail.com,駱傳承,20240412 20:49:14
新北市私立新莊不老社區長照機構,新北市,65000,新莊區,65000050,新北市新莊區興漢里中正路160號3樓,121.4512939,25.03600311,日間照顧服務,937917829,longtermcare.xz2@gmail.com,陳昱翔,20240417 08:35:04
新北市私立新莊不老社區長照機構,新北市,65000,新莊區,65000050,新北市新莊區興漢里中正路160號3樓,121.4512939,25.03600311,喘息服務,937917829,longtermcare.xz2@gmail.com,陳昱翔,20240417 08:35:33
好拾光居家有限公司附設臺北市私立好拾光居家長照機構,臺北市,63000,士林區,63000110,臺北市士林區重慶北路四段248號4樓407室,121.5113525,25.08666229,居家服務,955166071,carpediem11203@gmail.com,邱浩宇,20240417 14:52:51
國立臺灣大學醫學院附設醫院北護分院附設護理之家,臺北市,63000,萬華區,63000070,臺北市萬華區內江街87號7、8、9樓,121.5035477,25.04173851,喘息服務,02-23717101分機218800,B27036@bh.ntuh.gov.tw,陳瑩琪,20240419 09:25:13
新北市丰恩社會關懷協會(社照C),新北市,65000,三重區,65000020,新北市三重區碧華里集智街5號,0,0,巷弄長照站,02-22831223,jerrylovesnow@gmail.com,李朱秦,20240419 11:43:21
新北市香柏樹樂齡關懷協會(社照C),新北市,65000,三重區,65000020,新北市三重區永德里自強路三段42巷11號1樓,121.4859695,25.07263947,巷弄長照站,988652575,cheriehsiao@gmail.com,林世賢,20240419 11:48:22
臺北市政府社會局委託佳醫長照社團法人經營管理臺北市兆如老人安養護中心,臺北市,63000,文山區,63000080,臺北市文山區政大二街129號,121.5841904,24.98931503,喘息服務,222258688,wenliyun12@gmail.com,蘇秀鑾,20240422 13:35:13
新北市私立懿靜居家長照機構,新北市,65000,板橋區,65000010,新北市板橋區中正路341巷24號1樓夾層(B02室),121.4586639,25.01343918,居家服務,02-29653851,yi.jing.home.888@gmail.com,陳冠穎,20240422 15:51:52
新北市私立懿靜居家長照機構,新北市,65000,板橋區,65000010,新北市板橋區中正路341巷24號1樓夾層(B02室),121.4586639,25.01343918,喘息服務,02-29653851,yi.jing.home.888@gmail.com,陳冠穎,20240422 15:52:49
財團法人新北市精睿照護教育基金會,新北市,65000,板橋區,65000010,新北市板橋區忠誠里文化路一段309號1樓,121.4646301,25.0195179,巷弄長照站,911172328,yehshuhui@mmc.edu.tw,楊崑德,20240531 21:30:32
悠藝股份有限公司附設臺北市私立悠藝居家長照機構,臺北市,63000,中正區,63000050,臺北市中正區南福里南昌路2段206號3樓之1,121.5243073,25.02403641,喘息服務,02-23650157,yoyicare.hs@gmail.com,吳國豪,20240424 09:45:23
暄悅長照有限公司附設臺北市私立暄悅永安社區長照機構,臺北市,63000,文山區,63000080,臺北市文山區木新里永安街6巷11號1樓,121.5695801,24.98715973,日間照顧服務,23659991,syuanyue2022@gmail.com,莊宏誼,20240424 14:51:51
安陽永興健康有限公司附設新北市私立安陽社區長照機構,新北市,65000,三重區,65000020,新北市三重區重新路五段637號3樓,121.4669724,25.04355049,日間照顧服務,2999-4689,anyangdaycare@gmail.com,蔡季蓉,20240424 14:59:48
安陽永興健康有限公司附設新北市私立安陽社區長照機構,新北市,65000,三重區,65000020,新北市三重區重新路五段637號3樓,121.4669724,25.04355049,喘息服務,2999-4689,anyangdaycare@gmail.com,蔡季蓉,20240424 15:00:31
社團法人中國家庭教育協進會附設臺北市私立敬老居家式服務類長期照顧服務機構,臺北市,63000,中山區,63000040,臺北市中山區中山里松江路131之12號6樓,121.5332489,25.05424881,喘息服務,02-25090266,chinesehomeservice@yahoo.com.tw,吳逸秋,20240425 09:14:36
陽光居家呼吸照護所,臺北市,63000,北投區,63000120,臺北市北投區振興街3號1樓,121.5218582,25.11867714,專業照護服務,0908-262-500,cfyoyo@ms53.hinet.net,邱俊翔,20240426 09:35:36
聯心健康顧問有限公司附設臺北市私立聯珩居家長照機構,臺北市,63000,大安區,63000030,臺北市大安區和安里復興南路1段368號13樓(A6),121.543396,25.034935,喘息服務,02-2701-5685,he.lienheng888@gmail.com,王維珩,20240430 09:08:50
智慧長照有限公司附設臺北市私立愛關懷居家長照機構,臺北市,63000,信義區,63000020,臺北市信義區忠孝東路5段1號2樓207室,121.5412292,24.99171638,個案管理服務,7729-7769,e2frank2020@gmail.com,王純鍵,20240430 11:13:48
樂昱有限公司附設臺北市私立樂昱居家長照機構,臺北市,63000,北投區,63000120,臺北市北投區文林里文林北路262號2樓,121.5109787,25.11374664,個案管理服務,28225423,leyuhappy1@gmail.com,黃信雄,20240430 11:23:38
耀生長期照顧服務股份有限公司附設臺北市私立耀生居家長照機構,臺北市,63000,中正區,63000050,臺北市中正區幸市里忠孝東路2段130號11樓之8,121.5317993,25.04239845,個案管理服務,02-23932500,wayne@leaplife.com.tw,蔡坤霖,20240430 11:38:17
愛護家健康事業股份有限公司附設臺北市私立愛護家居家長照機構,臺北市,63000,中山區,63000040,臺北市中山區晴光里中山北路3段31號7樓之1,121.5225296,25.06570244,個案管理服務,02-2599-5665,vera@inursingplus.com,張淑貞,20240430 11:46:48
社團法人中國家庭教育協進會附設臺北市私立敬老居家式服務類長期照顧服務機構,臺北市,63000,中山區,63000040,臺北市中山區中山里松江路131之12號6樓,121.5332489,25.05424881,個案管理服務,02-25090266,chinesehomeservice@yahoo.com.tw,吳逸秋,20240430 11:54:08
慈家居家護理所,新北市,65000,林口區,65000170,新北市林口區文化三路一段39巷283號12樓,121.3603134,25.06877136,居家失能個案家庭醫師照護服務,02-26009118,cijia1121016@gmail.com,曾麗芬,20240502 14:42:29
善誠健康事業股份有限公司附設臺北市私立大安善誠居家長照機構,臺北市,63000,大安區,63000030,臺北市大安區忠孝東路4段148號7樓717室,121.5499115,25.04129791,喘息服務,02-27790951,ltcservice@suncherish.com.tw,林仁德,20240503 09:33:25
新北市中和區山北社區發展協會(社照c),新北市,65000,中和區,65000030,新北市中和區福美里莊敬路49巷29弄2號1樓,121.5016785,25.00646019,巷弄長照站,960543710,katty700506@yahoo.com.tw,王順發,20240506 10:17:32
新北市中和區忠孝里辦公處(社照c),新北市,65000,中和區,65000030,新北市中和區忠孝里忠孝街31巷1號1樓,121.510376,24.98314857,巷弄長照站,935146333,bonnie561728@gmail.com,李柏雲,20240506 10:21:55
臺北市政府社會局委託財團法人利河伯社會福利基金會經營管理臺北市文山老人養護中心,臺北市,63000,文山區,63000080,臺北市文山區興豐里興隆路二段95巷8號,121.5468826,25.00002098,日間照顧服務,,rwf_ws@yahoo.com,王明昌,20240506 14:25:27
新店必談語言治療所,新北市,65000,新店區,65000060,新北市新店區文化路75巷7號1樓,121.5448608,24.98297691,專業照護服務,918600736,cmjj231@gmail.com,江孟蓉,20240507 13:36:27
